,한국행정구역분류 항목표(2025.12.31.기준),,,,,,,,,
,,,,,,,,,,
,대분류,시도,중분류,시군구,소분류,읍면동,영문 표기,한자 표기,비고,
,11,서울특별시,11040,성동구,11040520,왕십리2동,Wangsimni 2(i)-dong,往十里2洞,,
,11,서울특별시,11040,성동구,11040710,왕십리도선동,WangsimniDoseon-dong,往十里道詵洞,,
,11,서울특별시,11040,성동구,11040540,마장동,Majang-dong,馬場洞,,
,11,서울특별시,11040,성동구,11040550,사근동,Sageun-dong,沙斤洞,,
,11,서울특별시,11040,성동구,11040560,행당1동,Haengdang 1(il)-dong,杏堂1洞,,
,11,서울특별시,11040,성동구,11040570,행당2동,Haengdang 2(i)-dong,杏堂2洞,,
,11,서울특별시,11040,성동구,11040580,응봉동,Eungbong-dong,鷹峰洞,,
,11,서울특별시,11040,성동구,11040590,금호1가동,Geumho 1(il)-ga-dong,金湖1街洞,,
,11,서울특별시,11040,성동구,11040720,금호2.3가동,Geumho 2.3(isam)-ga-dong,金湖2.3街洞,,
,11,서울특별시,11040,성동구,11040620,금호4가동,Geumho 4(sa)-ga-dong,金湖4街洞,,
,11,서울특별시,11040,성동구,11040730,옥수동,Oksu-dong,玉水洞,,
,11,서울특별시,11040,성동구,11040650,성수1가1동,Seongsu 1(il)-ga-1(il)-dong,聖水1街1洞,,
,11,서울특별시,11040,성동구,11040660,성수1가2동,Seongsu 1(il)-ga-2(i)-dong,聖水1街2洞,,
,11,서울특별시,11040,성동구,11040670,성수2가1동,Seongsu 2(i)-ga-1(il)-dong,聖水2街1洞,,
,11,서울특별시,11040,성동구,11040680,성수2가3동,Seongsu 2(i)-ga-3(sam)-dong,聖水2街3洞,,
,11,서울특별시,11040,성동구,11040690,송정동,Songjeong-dong,松亭洞,,
,11,서울특별시,11040,성동구,11040700,용답동,Yongdap-dong,龍踏洞,,
,11,서울특별시,11050,광진구,,,Gwangjin-gu,廣津區,,
,11,서울특별시,11050,광진구,11050530,화양동,Hwayang-dong,華陽洞,,
,11,서울특별시,11050,광진구,11050540,군자동,Gunja-dong,君子洞,,
,11,서울특별시,11050,광진구,11050550,중곡1동,Junggok 1(il)-dong,中谷1洞,,
,11,서울특별시,11050,광진구,11050560,중곡2동,Junggok 2(i)-dong,中谷2洞,,
,11,서울특별시,11050,광진구,11050570,중곡3동,Junggok 3(sam)-dong,中谷3洞,,
,11,서울특별시,11050,광진구,11050580,중곡4동,Junggok 4(sa)-dong,中谷4洞,,
,11,서울특별시,11050,광진구,11050590,능동,Neung-dong,陵洞,,
,11,서울특별시,11050,광진구,11050630,광장동,Gwangjang-dong,廣壯洞,,
,11,서울특별시,11050,광진구,11050640,자양1동,Jayang 1(il)-dong,紫陽1洞,,
,11,서울특별시,11050,광진구,11050650,자양2동,Jayang 2(i)-dong,紫陽2洞,,
,11,서울특별시,11050,광진구,11050660,자양3동,Jayang 3(sam)-dong,紫陽3洞,,
,11,서울특별시,11050,광진구,11050670,자양4동,Jayang 4(sa)-dong,紫陽4洞,,
,11,서울특별시,11050,광진구,11050600,구의1동,Guui 1(il)-dong,九宜1洞,,
,11,서울특별시,11050,광진구,11050610,구의2동,Guui 2(i)-dong,九宜2洞,,
,11,서울특별시,11050,광진구,11050620,구의3동,Guui 3(sam)-dong,九宜3洞,,
,11,서울특별시,11060,동대문구,,,Dongdaemun-gu,東大門區,,
,11,서울특별시,11060,동대문구,11060930,신설동,sinseol-dong,新設洞,시행일 '25.7.1.,
,11,서울특별시,11060,동대문구,11060920,용두동,Yongdu-dong,龍頭洞,시행일 '25.7.1.,
,11,서울특별시,11060,동대문구,11060820,제기동,Jegi-dong,祭基洞,,
,11,서울특별시,11060,동대문구,11060830,전농1동,Jeonnong 1(il)-dong,典農1洞,,
,11,서울특별시,11060,동대문구,11060840,전농2동,Jeonnong 2(i)-dong,典農2洞,,
,11,서울특별시,11060,동대문구,11060910,답십리1동,Dapsimni 1(il)-dong,畓十里1洞,,
,11,서울특별시,11060,동대문구,11060860,답십리2동,Dapsimni 2(i)-dong,畓十里2洞,,
,11,서울특별시,11060,동대문구,11060870,장안1동,Jangan 1(il)-dong,長安1洞,,
,11,서울특별시,11060,동대문구,11060880,장안2동,Jangan 2(i)-dong,長安2洞,,
,11,서울특별시,11060,동대문구,11060800,청량리동,Cheongnyangni-dong,淸凉里洞,,
,11,서울특별시,11060,동대문구,11060710,회기동,Hoegi-dong,回基洞,,
,11,서울특별시,11060,동대문구,11060720,휘경1동,Hwigyeong 1(il)-dong,徽慶1洞,,
,11,서울특별시,11060,동대문구,11060730,휘경2동,Hwigyeong 2(i)-dong,徽慶2洞,,
,11,서울특별시,11060,동대문구,11060890,이문1동,Imun 1(il)-dong,里門1洞,,
,11,서울특별시,11060,동대문구,11060900,이문2동,Imun 2(i)-dong,里門2洞,,
,11,서울특별시,11070,중랑구,,,Jungnang-gu,中浪區,,
,11,서울특별시,11070,중랑구,11070520,면목2동,Myeonmok 2(i)-dong,面牧2洞,,
,11,서울특별시,11070,중랑구,11070540,면목4동,Myeonmok 4(sa)-dong,面牧4洞,,
,11,서울특별시,11070,중랑구,11070550,면목5동,Myeonmok 5(o)-dong,面牧5洞,,
,11,서울특별시,11070,중랑구,11070710,면목본동,Myeonmokbon-dong,面牧本洞,,
,11,서울특별시,11070,중랑구,11070570,면목7동,Myeonmok 7(chil)-dong,面牧7洞,,
,11,서울특별시,11070,중랑구,11070720,면목3.8동,Myeonmok 3.8(sampal)-dong,面牧3.8洞,,
,11,서울특별시,11070,중랑구,11070590,상봉1동,Sangbong 1(il)-dong,上鳳1洞,,
,11,서울특별시,11070,중랑구,11070600,상봉2동,Sangbong 2(i)-dong,上鳳2洞,,
,11,서울특별시,11070,중랑구,11070610,중화1동,Junghwa 1(il)-dong,中和1洞,,
,11,서울특별시,11070,중랑구,11070620,중화2동,Junghwa 2(i)-dong,中和2洞,,
,11,서울특별시,11070,중랑구,11070640,묵1동,Muk 1(il)-dong,墨1洞,,
,11,서울특별시,11070,중랑구,11070650,묵2동,Muk 2(i)-dong,墨2洞,,
,11,서울특별시,11070,중랑구,11070730,망우본동,Mangubon-dong,忘憂本洞,,
,11,서울특별시,11070,중랑구,11070680,망우3동,Mangu 3(sam)-dong,忘憂3洞,,
,11,서울특별시,11070,중랑구,11070690,신내1동,Sinnae 1(il)-dong,新內1洞,,
,11,서울특별시,11070,중랑구,11070700,신내2동,Sinnae 2(i)-dong,新內2洞,,
,11,서울특별시,11080,성북구,,,Seongbuk-gu,城北區,,
,11,서울특별시,11080,성북구,11080810,성북동,Seongbuk-dong,城北洞,,
,11,서울특별시,11080,성북구,11080820,삼선동,Samseon-dong,三仙洞,,
,11,서울특별시,11080,성북구,11080830,동선동,Dongseon-dong,東仙洞,,
,11,서울특별시,11080,성북구,11080580,돈암1동,Donam 1(il)-dong,敦岩1洞,,
,11,서울특별시,11080,성북구,11080590,돈암2동,Donam 2(i)-dong,敦岩2洞,,
,11,서울특별시,11080,성북구,11080600,안암동,Anam-dong,安岩洞,,
,11,서울특별시,11080,성북구,11080610,보문동,Bomun-dong,普門洞,,
,11,서울특별시,11080,성북구,11080620,정릉1동,Jeongneung 1(il)-dong,貞陵1洞,,
,11,서울특별시,11080,성북구,11080630,정릉2동,Jeongneung 2(i)-dong,貞陵2洞,,
,11,서울특별시,11080,성북구,11080640,정릉3동,Jeongneung 3(sam)-dong,貞陵3洞,,
,11,서울특별시,11080,성북구,11080650,정릉4동,Jeongneung 4(sa)-dong,貞陵4洞,,
,11,서울특별시,11080,성북구,11080660,길음1동,Gireum 1(il)-dong,吉音1洞,,
,11,서울특별시,11080,성북구,11080680,길음2동,Gireum 2(i)-dong,吉音2洞,,
,11,서울특별시,11080,성북구,11080840,종암동,Jongam-dong,鍾岩洞,,
,11,서울특별시,11080,성북구,11080710,월곡1동,Wolgok 1(il)-dong,月谷1洞,,
,11,서울특별시,11080,성북구,11080720,월곡2동,Wolgok 2(i)-dong,月谷2洞,,
,11,서울특별시,11080,성북구,11080760,장위1동,Jangwi 1(il)-dong,長位1洞,,
,11,서울특별시,11080,성북구,11080770,장위2동,Jangwi 2(i)-dong,長位2洞,,
,11,서울특별시,11080,성북구,11080780,장위3동,Jangwi 3(sam)-dong,長位3洞,,
,11,서울특별시,11080,성북구,11080850,석관동,Seokgwan-dong,石串洞,,
,11,서울특별시,11090,강북구,,,Gangbuk-gu,江北區,,
,11,서울특별시,11090,강북구,11090690,삼양동,Samyang-dong,三陽洞,,
,11,서울특별시,11090,강북구,11090700,미아동,Mia-dong,彌阿洞,,
,11,서울특별시,11090,강북구,11090710,송중동,Songjung-dong,松中洞,,
,11,서울특별시,11090,강북구,11090720,송천동,Songcheon-dong,松川洞,,
,11,서울특별시,11090,강북구,11090730,삼각산동,Samgaksan-dong,三角山洞,,
,11,서울특별시,11090,강북구,11090600,번1동,Beon 1(il)-dong,樊1洞,,
,11,서울특별시,11090,강북구,11090610,번2동,Beon 2(i)-dong,樊2洞,,
,11,서울특별시,11090,강북구,11090620,번3동,Beon 3(sam)-dong,樊3洞,,
,11,서울특별시,11090,강북구,11090630,수유1동,Suyu 1(il)-dong,水踰1洞,,
,11,서울특별시,11090,강북구,11090640,수유2동,Suyu 2(i)-dong,水踰2洞,,
,11,서울특별시,11090,강북구,11090650,수유3동,Suyu 3(sam)-dong,水踰3洞,,
,11,서울특별시,11090,강북구,11090740,우이동,Ui-dong,牛耳洞,,
,11,서울특별시,11090,강북구,11090750,인수동,Insu-dong,仁壽洞,,
,11,서울특별시,11100,도봉구,,,Dobong-gu,道峰區,,
,11,서울특별시,11100,도봉구,11100590,창1동,Chang 1(il)-dong,倉1洞,,
,11,서울특별시,11100,도봉구,11100600,창2동,Chang 2(i)-dong,倉2洞,,
,11,서울특별시,11100,도봉구,11100610,창3동,Chang 3(sam)-dong,倉3洞,,
,11,서울특별시,11100,도봉구,11100620,창4동,Chang 4(sa)-dong,倉4洞,,
,11,서울특별시,11100,도봉구,11100630,창5동,Chang 5(o)-dong,倉5洞,,
,11,서울특별시,11100,도봉구,11100640,도봉1동,Dobong 1(il)-dong,道峰1洞,,
,11,서울특별시,11100,도봉구,11100650,도봉2동,Dobong 2(i)-dong,道峰2洞,,
,11,서울특별시,11100,도봉구,11100510,쌍문1동,Ssangmun 1(il)-dong,雙門1洞,,
,11,서울특별시,11100,도봉구,11100520,쌍문2동,Ssangmun 2(i)-dong,雙門2洞,,
,11,서울특별시,11100,도봉구,11100530,쌍문3동,Ssangmun 3(sam)-dong,雙門3洞,,
,11,서울특별시,11100,도봉구,11100540,쌍문4동,Ssangmun 4(sa)-dong,雙門4洞,,
,11,서울특별시,11100,도봉구,11100550,방학1동,Banghak 1(il)-dong,放鶴1洞,,
,11,서울특별시,11100,도봉구,11100560,방학2동,Banghak 2(i)-dong,放鶴2洞,,
,11,서울특별시,11100,도봉구,11100570,방학3동,Banghak 3(sam)-dong,放鶴3洞,,
,11,서울특별시,11110,노원구,,,Nowon-gu,蘆原區,,
,11,서울특별시,11110,노원구,11110510,월계1동,Wolgye 1(il)-dong,月溪1洞,,
,11,서울특별시,11110,노원구,11110520,월계2동,Wolgye 2(i)-dong,月溪2洞,,
,11,서울특별시,11110,노원구,11110530,월계3동,Wolgye 3(sam)-dong,月溪3洞,,
,11,서울특별시,11110,노원구,11110790,공릉1동,Gongneung 1(il)-dong,孔陵1洞,,
,11,서울특별시,11110,노원구,11110560,공릉2동,Gongneung 2(i)-dong,孔陵2洞,,
,11,서울특별시,11110,노원구,11110580,하계1동,Hagye 1(il)-dong,下溪1洞,,
,11,서울특별시,11110,노원구,11110590,하계2동,Hagye 2(i)-dong,下溪2洞,,
,11,서울특별시,11110,노원구,11110600,중계본동,Junggyebon-dong,中溪本洞,,
,11,서울특별시,11110,노원구,11110610,중계1동,Junggye 1(il)-dong,中溪1洞,,
,11,서울특별시,11110,노원구,11110640,중계4동,Junggye 4(sa)-dong,中溪4洞,,
,11,서울특별시,11110,노원구,11110780,중계2.3동,Junggye 2.3(isam)-dong,中溪2.3洞,,
,11,서울특별시,11110,노원구,11110650,상계1동,Sanggye 1(il)-dong,上溪1洞,,
,11,서울특별시,11110,노원구,11110660,상계2동,Sanggye 2(i)-dong,上溪2洞,,
,11,서울특별시,11110,노원구,11110760,상계3.4동,Sanggye 3.4(samsa)-dong,上溪3.4洞,,
,11,서울특별시,11110,노원구,11110690,상계5동,Sanggye 5(o)-dong,上溪5洞,,
,11,서울특별시,11110,노원구,11110770,상계6.7동,Sanggye 6.7(yukchil)-dong,上溪6.7洞,,
,11,서울특별시,11110,노원구,11110720,상계8동,Sanggye 8(pal)-dong,上溪8洞,,
,11,서울특별시,11110,노원구,11110730,상계9동,Sanggye 9(gu)-dong,上溪9洞,,
,11,서울특별시,11110,노원구,11110740,상계10동,Sanggye 10(sip)-dong,上溪10洞,,
,11,서울특별시,11120,은평구,,,Eunpyeong-gu,恩平區,,
,11,서울특별시,11120,은평구,11120510,녹번동,Nokbeon-dong,碌磻洞,,
,11,서울특별시,11120,은평구,11120520,불광1동,Bulgwang 1(il)-dong,佛光1洞,,
,11,서울특별시,11120,은평구,11120720,불광2동,Bulgwang 2(i)-dong,佛光2洞,,
,11,서울특별시,11120,은평구,11120550,갈현1동,Galhyeon 1(il)-dong,葛峴1洞,,
,11,서울특별시,11120,은평구,11120560,갈현2동,Galhyeon 2(i)-dong,葛峴2洞,,
,11,서울특별시,11120,은평구,11120570,구산동,Gusan-dong,龜山洞,,
,11,서울특별시,11120,은평구,11120580,대조동,Daejo-dong,大棗洞,,
,11,서울특별시,11120,은평구,11120590,응암1동,Eungam 1(il)-dong,鷹岩1洞,,
,11,서울특별시,11120,은평구,11120600,응암2동,Eungam 2(i)-dong,鷹岩2洞,,
,11,서울특별시,11120,은평구,11120730,응암3동,Eungam 3(sam)-dong,鷹岩3洞,,
,11,서울특별시,11120,은평구,11120740,역촌동,Yeokchon-dong,驛村洞,,
,11,서울특별시,11120,은평구,11120650,신사1동,Sinsa 1(il)-dong,新寺1洞,,
,11,서울특별시,11120,은평구,11120660,신사2동,Sinsa 2(i)-dong,新寺2洞,,
,11,서울특별시,11120,은평구,11120670,증산동,Jeungsan-dong,甑山洞,,
,11,서울특별시,11120,은평구,11120680,수색동,Susaek-dong,水色洞,,
,11,서울특별시,11120,은평구,11120710,진관동,Jingwan-dong,津寬洞,,
,11,서울특별시,11130,서대문구,,,Seodaemun-gu,西大門區,,
,11,서울특별시,11130,서대문구,11130520,천연동,Cheonyeon-dong,天然洞,,
,11,서울특별시,11130,서대문구,11130740,북아현동,Bugahyeon-dong,北阿峴洞,,
,11,서울특별시,11130,서대문구,11130730,충현동,Chunghyeon-dong,忠峴洞,,
,11,서울특별시,11130,서대문구,11130750,신촌동,Sinchon-dong,新村洞,,
,11,서울특별시,11130,서대문구,11130760,연희동,Yeonhui-dong,延禧洞,,
,11,서울특별시,11130,서대문구,11130620,홍제1동,Hongje 1(il)-dong,弘濟1洞,,
,11,서울특별시,11130,서대문구,11130640,홍제3동,Hongje 3(sam)-dong,弘濟3洞,,
,11,서울특별시,11130,서대문구,11130650,홍제2동,Hongje 2(i)-dong,弘濟2洞,,
,11,서울특별시,11130,서대문구,11130660,홍은1동,Hongeun 1(il)-dong,弘恩1洞,,
,11,서울특별시,11130,서대문구,11130680,홍은2동,Hongeun 2(i)-dong,弘恩2洞,,
,11,서울특별시,11130,서대문구,11130690,남가좌1동,Namgajwa 1(il)-dong,南加佐1洞,,
,11,서울특별시,11130,서대문구,11130700,남가좌2동,Namgajwa 2(i)-dong,南加佐2洞,,
,11,서울특별시,11130,서대문구,11130710,북가좌1동,Bukgajwa 1(il)-dong,北加佐1洞,,
,11,서울특별시,11130,서대문구,11130720,북가좌2동,Bukgajwa 2(i)-dong,北加佐2洞,,
,11,서울특별시,11140,마포구,,,Mapo-gu,麻浦區,,
,11,서울특별시,11140,마포구,11140780,아현동,Ahyeon-dong,阿峴洞,,
,11,서울특별시,11140,마포구,11140770,공덕동,gongdeok-dong,孔德洞,,
,11,서울특별시,11140,마포구,11140750,도화동,Dohwa-dong,桃花洞,,
,11,서울특별시,11140,마포구,11140590,용강동,Yonggang-dong,龍江洞,,
,11,서울특별시,11140,마포구,11140600,대흥동,Daeheung-dong,大興洞,,
,11,서울특별시,11140,마포구,11140610,염리동,Yeomni-dong,鹽里洞,,
,11,서울특별시,11140,마포구,11140630,신수동,Sinsu-dong,新水洞,,
,11,서울특별시,11140,마포구,11140760,서강동,Seogang-dong,西江洞,,
,11,서울특별시,11140,마포구,11140660,서교동,Seogyo-dong,西橋洞,,
,11,서울특별시,11140,마포구,11140680,합정동,Hapjeong-dong,合井洞,,
,11,서울특별시,11140,마포구,11140690,망원1동,Mangwon 1(il)-dong,望遠1洞,,
,11,서울특별시,11140,마포구,11140700,망원2동,Mangwon 2(i)-dong,望遠2洞,,
,11,서울특별시,11140,마포구,11140710,연남동,Yeonnam-dong,延南洞,,
,11,서울특별시,11140,마포구,11140720,성산1동,Seongsan 1(il)-dong,城山1洞,,
,11,서울특별시,11140,마포구,11140730,성산2동,Seongsan 2(i)-dong,城山2洞,,
,11,서울특별시,11140,마포구,11140740,상암동,Sangam-dong,上岩洞,,
,11,서울특별시,11150,양천구,,,Yangcheon-gu,陽川區,,
,11,서울특별시,11150,양천구,11150510,목1동,Mok 1(il)-dong,木1洞,,
,11,서울특별시,11150,양천구,11150520,목2동,Mok 2(i)-dong,木2洞,,
,11,서울특별시,11150,양천구,11150530,목3동,Mok 3(sam)-dong,木3洞,,
,11,서울특별시,11150,양천구,11150540,목4동,Mok 4(sa)-dong,木4洞,,
,11,서울특별시,11150,양천구,11150710,목5동,Mok 5(o)-dong,木5洞,,
,11,서울특별시,11150,양천구,11150570,신월1동,Sinwol 1(il)-dong,新月1洞,,
,11,서울특별시,11150,양천구,11150580,신월2동,Sinwol 2(i)-dong,新月2洞,,
,11,서울특별시,11150,양천구,11150590,신월3동,Sinwol 3(sam)-dong,新月3洞,,
,11,서울특별시,11150,양천구,11150600,신월4동,Sinwol 4(sa)-dong,新月4洞,,
,11,서울특별시,11150,양천구,11150610,신월5동,Sinwol 5(o)-dong,新月5洞,,
,11,서울특별시,11150,양천구,11150620,신월6동,Sinwol 6(yuk)-dong,新月6洞,,
,11,서울특별시,11150,양천구,11150630,신월7동,Sinwol 7(chil)-dong,新月7洞,,
,11,서울특별시,11150,양천구,11150640,신정1동,Sinjeong 1(il)-dong,新亭1洞,,
,11,서울특별시,11150,양천구,11150650,신정2동,Sinjeong 2(i)-dong,新亭2洞,,
,11,서울특별시,11150,양천구,11150660,신정3동,Sinjeong 3(sam)-dong,新亭3洞,,
,11,서울특별시,11150,양천구,11150720,신정4동,Sinjeong 4(sa)-dong,新亭4洞,,
,11,서울특별시,11150,양천구,11150690,신정6동,Sinjeong 6(yuk)-dong,新亭6洞,,
,11,서울특별시,11150,양천구,11150700,신정7동,Sinjeong 7(chil)-dong,新亭7洞,,
,11,서울특별시,11160,강서구,,,Gangseo-gu,江西區,,
,11,서울특별시,11160,강서구,11160510,염창동,Yeomchang-dong,鹽倉洞,,
,11,서울특별시,11160,강서구,11160520,등촌1동,Deungchon 1(il)-dong,登村1洞,,
,11,서울특별시,11160,강서구,11160530,등촌2동,Deungchon 2(i)-dong,登村2洞,,
,11,서울특별시,11160,강서구,11160540,등촌3동,Deungchon 3(sam)-dong,登村3洞,,
,11,서울특별시,11160,강서구,11160730,화곡1동,Hwagok 1(il)-dong,禾谷1洞,,
,11,서울특별시,11160,강서구,11160570,화곡2동,Hwagok 2(i)-dong,禾谷2洞,,
,11,서울특별시,11160,강서구,11160580,화곡3동,Hwagok 3(sam)-dong,禾谷3洞,,
,11,서울특별시,11160,강서구,11160590,화곡4동,Hwagok 4(sa)-dong,禾谷4洞,,
,11,서울특별시,11160,강서구,11160550,화곡본동,Hwagokbon-dong,禾谷本洞,,
,11,서울특별시,11160,강서구,11160610,화곡6동,Hwagok 6(yuk)-dong,禾谷6洞,,
,11,서울특별시,11160,강서구,11160630,화곡8동,Hwagok 8(pal)-dong,禾谷8洞,,
,11,서울특별시,11160,강서구,11160751,가양1동,Gayang 1(il)-dong,加陽1洞,시행일 '23.12.27.(지자체 지연통보),
,11,서울특별시,11160,강서구,11160650,가양2동,Gayang 2(i)-dong,加陽2洞,,
,11,서울특별시,11160,강서구,11160660,가양3동,Gayang 3(sam)-dong,加陽3洞,,
,11,서울특별시,11160,강서구,11160670,발산1동,Balsan 1(il)-dong,鉢山1洞,,
,11,서울특별시,11160,강서구,11160740,우장산동,Ujangsan-dong,雨裝山洞,,
,11,서울특별시,11160,강서구,11160690,공항동,Gonghang-dong,空港洞,,
,11,서울특별시,11160,강서구,11160700,방화1동,Banghwa 1(il)-dong,傍花1洞,,
,11,서울특별시,11160,강서구,11160710,방화2동,Banghwa 2(i)-dong,傍花2洞,,
,11,서울특별시,11160,강서구,11160761,방화3동,Banghwa 3(sam)-dong,傍花3洞,시행일 '23.12.27.(지자체 지연통보),
,11,서울특별시,11170,구로구,,,Guro-gu,九老區,,
,11,서울특별시,11170,구로구,11170510,신도림동,Sindorim-dong,新道林洞,,
,11,서울특별시,11170,구로구,11170520,구로1동,Guro 1(il)-dong,九老1洞,,
,11,서울특별시,11170,구로구,11170710,구로2동,Guro 2(i)-dong,九老2洞,,
,11,서울특별시,11170,구로구,11170540,구로3동,Guro 3(sam)-dong,九老3洞,,
,11,서울특별시,11170,구로구,11170550,구로4동,Guro 4(sa)-dong,九老4洞,,
,11,서울특별시,11170,구로구,11170560,구로5동,Guro 5(o)-dong,九老5洞,,
,11,서울특별시,11170,구로구,11170700,가리봉동,Garibong-dong,加里峰洞,,
,11,서울특별시,11170,구로구,11170610,고척1동,Gocheok 1(il)-dong,高尺1洞,,
,11,서울특별시,11170,구로구,11170620,고척2동,Gocheok 2(i)-dong,高尺2洞,,
,11,서울특별시,11170,구로구,11170720,개봉1동,Gaebong 1(il)-dong,開峰1洞,,
,11,서울특별시,11170,구로구,11170640,개봉2동,Gaebong 2(i)-dong,開峰2洞,,
,11,서울특별시,11170,구로구,11170650,개봉3동,Gaebong 3(sam)-dong,開峰3洞,,
,11,서울특별시,11170,구로구,11170670,오류1동,Oryu 1(il)-dong,梧柳1洞,,
,11,서울특별시,11170,구로구,11170730,오류2동,Oryu 2(i)-dong,梧柳2洞,,
,11,서울특별시,11170,구로구,11170690,수궁동,Sugung-dong,水宮洞,,
,11,서울특별시,11170,구로구,11170740,항동,Hang-dong,航洞,,
,11,서울특별시,11180,금천구,,,Geumcheon-gu,衿川區,,
,11,서울특별시,11180,금천구,11180510,가산동,Gasan-dong,加山洞,,
,11,서울특별시,11180,금천구,11180520,독산1동,Doksan 1(il)-dong,禿山1洞,,
,11,서울특별시,11180,금천구,11180530,독산2동,Doksan 2(i)-dong,禿山2洞,,
,11,서울특별시,11180,금천구,11180540,독산3동,Doksan 3(sam)-dong,禿山3洞,,
